1	1418083.1322504173
2	1573844.449590594
3	613.6815476190476
4	40.0
5	43490.82835798533
6	1527071.142857143
7	46.11764705882353
8	1954.4285714285716
9	25014.880075366666
10	29967.60248107599
11	1282.1450781448943
12	496.9583333333333
13	14.882352941176471
14	61485.10787832047
15	8482.875
16	10461.733333333334
17	1171.2883928571428
18	5.818181818181818
19	820.844362745098
20	314.0740740740741
21	7474.737037037038
22	0.16666666666666666
23	1178.0434782608695
24	8511.233052935819
25	6.1891891891891895
26	357.46666666666664
27	181.83333333333334
28	12231.781999155386
29	224648.06184118902
30	1923.391304347826
31	18188.981958860462
32	2152.6287878787875
33	56790.27904693346
34	1076.7272727272727
35	1820.2124542124538
36	2973.1014679007567
37	1670.0225
38	85.0
39	1357.802836127366
40	3784.2194749358073
41	22098.94945054945
42	1133789.3789939147
43	2467030.0
44	4825.657739879169
45	2387.5875
46	894.5400543900545
47	2935.3128571428574
48	53186.100319935686
49	4.5
50	154.95454545454547
51	1468.3333333333333
52	147335.0380952381
53	71791.68002306335
54	282.17663817663816
55	1790464.3736263737
56	1588.3426198257082
57	488.9761904761905
58	1031.2629490392649
59	3371.68
60	811860.4
61	5885.649926491064
62	0.0
63	677438.3076923077
64	0.0
65	520.3119047619048
66	621.4920634920634
67	1.4090909090909092
69	147.91304347826087
70	18.88888888888889
71	239113.26875220245
72	1563.7727272727273
73	4182.558789682539
74	470.25
75	4.75
76	49.72727272727273
77	451.0
78	59252.29600360693
79	2660.1305555555555
80	3223.5161575266843
81	0.0
82	12263.648333333334
83	2245.2447172078705
84	27715.330912176927
85	90.93333333333334
86	44.2
87	1437167.4186046512
88	179344.95387501153
89	9.75
90	0.0
91	19552.294230769225
92	12.647058823529411
93	134.5
94	420.39215686274514
95	25.0
96	950.375
97	901.0327111613875
98	2684.493926585095
99	3.6470588235294117
100	453.35714285714283
101	3797.0969696969705
102	6337.706275206276
103	91.55555555555556
104	107.0
105	439.4
106	90.77551020408163
107	38.78947368421053
108	2398.25
109	40100.26129305477
110	514.1363636363636
111	260026.72727272726
112	543.8460784313726
113	666.9230769230769
114	327713.38405822037
115	3188.181818181818
116	1212.2980144855144
117	2466.5859973359975
118	0.0
119	0.0
120	199.83333333333334
121	1696.4530654874293
122	0.0
123	681.0
124	651.3333333333334
125	635.1818181818181
126	1242.0738095238096
127	256.6363636363636
128	425.11328976034855
129	114.66666666666667
130	313.5335397316822
131	44.0
132	421.53685897435895
133	1064.5454545454545
134	656887.712898213
135	86.15789473684211
136	415.0370370370371
137	151034.125
138	0.0
139	99.375
140	113.05555555555556
141	4.470588235294118
142	228.44444444444446
143	1705.6853146853146
144	4701.463385354141
145	8.933333333333334
146	2762.1042735042734
147	964.8371212121211
148	63054.024009708985
149	122888.98679846208
150	934.8181818181819
151	7312.636363636364
152	43377.17699724518
153	1705.2548308270677
154	0.0
155	2519.1688311688313
156	331.40909090909093
157	439.6666666666667
158	69.68345323741008
159	1343.2142857142858
160	107.8125
161	1316.4747023809523
162	5198.939090909092
163	16700.11077361854
164	673.8333333333334
165	0.0
166	139.0
167	116.0
168	38583.058585858584
169	962.2549019607844
170	43.642857142857146
171	5265.75
172	490.4285714285714
173	2023.3928571428569
174	1503759.0004066112
175	97.07142857142857
176	2078.076923076923
178	129.66666666666666
179	1594789.5454545454
181	195.58333333333334
182	899.0
183	23.333333333333332
184	3760.485347985348
185	3.8461538461538463
186	1775.642857142857
187	34715.68686868687
188	20443.638888888887
189	2271.861538461538
190	218.3696581196581
191	947.1714743589744
192	16675.158323158324
193	568.7008547008546
194	7190.5641025641025
195	298.28125
196	133050.19489795918
197	143867.3138888889
198	2357.0913086913088
199	14.727272727272727
200	3449.107142857143
201	122.5850815850816
202	3581.0714285714284
203	2.1666666666666665
204	297982.0082051282
205	4743.7248338475165
206	5155.057685524353
207	1901.4545454545455
208	3.7777777777777777
209	20.782608695652176
210	111.72727272727273
211	1063.9333333333334
212	2473.6666666666665
213	10.153846153846153
214	3045.923076923077
215	247.47222222222226
216	37.07692307692308
217	9781.319230769232
218	1603.0833333333333
219	637.5652777777779
220	18272.402083333334
221	18694.576691484566
222	2197775.3636363638
223	973.03851010101
224	500.0
225	54708.92657339927
226	732.4166666666666
227	0.0
228	844.4113060428849
229	55.0
230	5582.181818181819
231	302.1212121212121
232	1503.5384615384614
233	1396239.5
234	4906.695288432496
235	7106.333333333333
236	100.0
237	15.333333333333334
238	0.0
239	211.21428571428572
240	18.23076923076923
241	0.0
242	1492334.2121212122
243	536.2121212121211
244	2219.4166666666665
245	1574.4166666666667
246	600.6666666666666
247	28381.490909090913
248	3.5454545454545454
249	1804.31013210927
250	2757.574675324675
251	557949.8557692308
252	2228.0897435897436
253	205.3846153846154
254	2291.8333333333335
255	544.3030303030304
256	0.0
257	1351.3030303030303
258	771.5384615384615
259	457.8504273504274
260	89.0
261	4179.98611111111
262	97.0
263	97.41666666666667
264	1826338.9090909092
265	39882.874138752566
266	151.30769230769232
267	316028.1818181818
268	0.0
269	2166.021645021645
270	131.72727272727272
271	3.75
272	0.2727272727272727
273	407.42424242424244
274	2959.5555555555557
275	1238.7272727272727
276	4843.319444444445
277	726.9090909090909
278	1337.0277777777778
279	315.8888888888889
280	2545.7121212121215
281	52.15384615384615
282	14916.42564102564
283	925.5
284	5155.206670778509
285	14111.979658516486
286	0.0
287	2499.7985347985345
288	390.7916666666667
289	1043.8
290	930.6666666666666
291	36.15384615384615
292	1899.4908424908424
293	618445.8701298701
294	1346.4848484848485
295	1314.7564102564104
296	274.1818181818182
297	5.416666666666667
298	106.27272727272727
299	1235000.0
300	935.0833333333334
301	252294.16666666666
302	1833.738636363636
303	1361.5068226120857
304	1748.4285714285713
305	1485525.1773009205
306	0.0
307	1775.4276437847868
308	571.1818181818181
309	2714.6818181818185
310	735416.0
