ID	Result
group_10400	0.112267273699766
group_10402	-0.302936174019673
group_10408	-0.246354382115896
group_10409	-0.198628394876194
group_1041	-0.17554828121826
group_10410	0.138119503585517
group_10430	-0.292349557477134
group_10440	-0.0464038873366773
group_10444	-0.344308053467937
group_1045	-0.309046629553886
group_10456	-0.0799142831904047
group_10457	-0.136548193839505
group_10458	-0.147289663660708
group_1046	-0.216547981011774
group_10465	-0.243363567067566
group_10466	-0.0432091757732808
group_10467	-0.239335757792288
group_10469	-0.146922898799886
group_10470	-0.0509488305123586
group_10471	-0.0738676060866917
group_10472	-0.267833242977279
group_10473	-0.0681213804273051
group_10474	-0.0711915992804888
group_10475	-0.358470177461921
group_10476	-0.0345979288808194
group_10477	-0.15989081507044
group_10478	-0.0564734090620176
group_10479	-0.15491824436795
group_1048	-0.301447552789631
group_10481	-0.03122122616176
group_10482	-0.0624426080794766
group_10486	0.266422546186546
group_10487	-0.353505208453799
group_10488	-0.346208366484861
group_10489	-0.330373135778388
group_10490	-0.352544044678355
group_10492	-0.0883098235629788
group_10493	0.00345496833967583
group_10495	-0.207068522776109
group_10498	-0.113900118092602
group_10499	-0.183484778853225
group_10500	-0.133809876531297
group_10501	-0.312576606105661
group_10510	-0.164849269278984
group_10511	-0.0449085851030672
group_10516	-0.00154602835162924
group_10517	-0.183810442741001
group_10518	-0.165396314150434
group_10519	-0.0532696628515195
group_10520	-0.141889089378939
group_10522	-0.174653536919926
group_10523	-0.0381907412751818
group_10525	0.171160154025226
group_10526	-0.323867037765409
group_10527	0.364071867150262
group_10528	0.465209873402066
group_10529	0.446141624462547
group_10531	-0.177201517121263
group_10532	-0.195960459949515
group_10533	-0.191616327855644
group_10537	-0.189574882569
group_10538	-0.201875381734786
group_10539	-0.163631603632012
group_10540	-0.0671430428669556
group_10541	-0.162648975649513
group_10542	-0.194504452321734
group_10543	0.0652348056168597
group_10544	-0.248516970832494
group_10545	0.713910290609152
group_10547	0.322550524991738
group_10552	-0.323420938845663
group_10554	-0.00691659359191105
group_10555	-0.254996849017342
group_10556	-0.179654895977873
group_10565	-0.305960025814807
group_10566	-0.391844090930092
group_10570	-0.360716764735589
group_10571	-0.323489586810726
group_10575	-0.313811227284777
group_10576	-0.391035320996721
group_10581	-0.152702778461841
group_10588	-0.327283614578352
group_10590	0.524623156692371
group_10601	-0.35340179493741
group_10603	0.683388555331675
group_10609	-0.323061312871109
group_10612	-0.0451904205301564
group_10613	-0.0553906558476372
group_10614	-0.298025155904759
group_10615	0.622000290260147
group_10620	-0.194900584598584
group_10626	-0.342855097482158
group_10627	-0.370505481418813
group_10629	0.221957717050897
group_10631	0.483102526137367
group_10635	-0.261797342844628
group_10638	-0.194711652522332
group_10645	-0.0918462919578715
group_10646	-0.0188055373135042
group_10647	-0.00650502308632759
group_10648	-0.214049269941725
group_10650	-0.26106356223322
group_10652	-0.332225480325485
group_10657	-0.113258194113288
group_10658	-0.38364280479088
group_10659	0.0571510632635989
group_10664	-0.319256789768864
group_10668	-0.399596658238613
group_10669	0.187844182596929
group_10670	0.0892531397860877
group_10673	-0.0776880221488033
group_10675	0.545999861482627
group_10681	0.498996047171663
group_10682	0.299120227448427
group_10684	0.576008727030046
group_10686	0.298314996492039
group_1069	-0.141237439444774
group_10690	0.285361646104458
group_10692	0.408017641312623
group_10693	0.211209226340785
group_10698	0.45475655434202
group_10699	0.575879854614382
group_1070	-0.0990735661253442
group_10700	0.361425390828589
group_10706	0.281622938611763
group_10711	0.57885473218548
group_10712	0.207890938419448
group_10713	0.50618623768304
group_10715	0.632514002284065
group_10717	0.697589594947207
group_10725	0.624124242349649
group_10726	0.848707945675573
group_10739	0.708689037734401
group_1074	-0.161682313982546
group_10745	0.561828714541083
group_10748	0.648543079095379
group_10752	-0.262148372309503
group_10753	-0.380429665246543
group_10754	-0.180393763815493
group_10755	-0.047746435869497
group_10757	-0.340567084247224
group_10759	-0.134904412697619
group_10760	0.332622212961045
group_10762	-0.39252866835393
group_10766	-0.245170513734989
group_10772	-0.23419925705049
group_10787	0.573635096792946
group_10789	0.153460979885477
group_10790	0.157496397947972
group_10800	-0.36781867555722
group_10805	0.0399046969951792
group_10806	0.12809391695643
group_10808	-0.297651755478901
group_10809	-0.30131011373916
group_10810	0.196674314043251
group_10825	-0.0960198952008684
group_10838	-0.193792294961792
group_10839	-0.200141436126816
group_10840	-0.205428733809321
group_10841	-0.117662497629243
group_10849	-0.0965813062537749
group_10851	-0.240982949903925
group_10852	-0.249246645668897
group_10860	0.147599817746264
group_10861	-0.258463330397987
group_10865	-0.183395154371309
group_10869	-0.363577803961095
group_10870	-0.359252452606249
group_10885	-0.32594345021591
group_10886	-0.333069475441118
group_10887	-0.0619707966730171
group_10888	-0.234951544542766
group_10890	-0.269743858616413
group_10891	-0.266119160176859
group_10892	-0.293104948122217
group_10893	-0.103953647196235
group_10894	0.25066354149855
group_10896	0.186291234500239
group_10897	-0.191000555029842
group_10898	0.0509034837014705
group_10907	0.00657171495941401
group_10908	-0.0180039330878987
group_10909	-0.332019743151935
group_10910	-0.157293750829464
group_10914	-0.295642128633745
group_10923	0.00681429109368685
group_10926	-0.346251393474579
group_10927	-0.337552054546508
group_10928	-0.229371571710628
group_1093	-0.285545883590586
group_10932	0.0343073293441977
group_10933	-0.355488195639758
group_10934	-0.255470325153431
group_10935	0.0875424428632406
group_10936	-0.00366850348793986
group_10937	-0.160774477139018
group_10938	-0.185237701835072
group_10940	-0.183936275107238
group_10942	-0.37401169978818
group_10943	-0.195613483131905
group_10948	-0.154375205897667
group_10949	0.0116225383342318
group_10950	-0.196838671875306
group_10952	-0.143633517069552
group_10953	-0.22181270987247
group_10954	-0.0374333187532237
group_10955	-0.301443957603421
group_10956	-0.18643194234849
group_10959	-0.134055065847245
group_10961	-0.228953454961265
group_10962	-0.164460553164672
group_10967	-0.187598494577017
group_10968	0.162069982840278
group_10969	-0.173991586419451
group_10970	-0.177777923727226
group_10971	-0.0881308310553787
group_10972	-0.156414789925016
group_10973	-0.121372568635142
group_10974	-0.301208990975131
group_10975	-0.231995940042053
group_10978	0.70624134725657
group_1098	-0.334970513368749
group_10986	-0.387014203453532
group_1099	-0.30103988636751
group_10993	-0.25386455978326
group_10994	-0.368206599960557
group_11	0.00813363262743026
group_1100	-0.161813213871517
group_11013	-0.0116906849640634
group_11014	-0.113693458292565
group_11017	-0.361352638098324
group_1102	-0.171226179905233
group_11021	-0.0330929236217476
group_11028	-0.26407238977353
group_11035	-0.363308186104788
group_11038	-0.316463177908844
group_11067	-0.00168987508676267
group_11072	0.217619684620866
group_11084	-0.374581215185792
group_11086	-0.302229880991715
group_11088	-0.243845899174675
group_11089	-0.227387573006992
group_11090	-0.280251535496019
group_11091	-0.337789849972281
group_11092	-0.390858905682179
group_11095	-0.0581795874436045
group_11097	-0.264590947977729
group_11098	-0.223144733887565
group_11099	-0.183971478312693
group_1110	0.418074888237957
group_11100	-0.192565109577389
group_11101	-0.189324342971383
group_11102	-0.376959126007389
group_11104	-0.396021548398879
group_11105	-0.371732707824325
group_11107	-0.020037107420445
group_11108	-0.185770302246838
group_11109	-0.305258168249067
group_11110	-0.0552901613479132
group_11111	-0.0305121247137246
group_11113	-0.200876393330922
group_11116	-0.235194755925351
group_11117	-0.0432018011601235
group_11121	-0.361724056362789
group_11122	-0.331695612427344
group_11124	-0.180225973130973
group_11125	-0.19835560825424
group_11126	-0.092933185373361
group_11128	-0.298242832323626
group_11131	-0.338593060368284
group_11135	0.210148978851147
group_11140	0.382866958343314
group_11141	0.0374071060915035
group_11145	0.543229931256416
group_11148	0.33183316429629
group_11155	0.619930525245261
group_11158	0.149872674524647
group_11166	0.652226029217132
group_11167	0.653826402531467
group_11169	0.287258872536403
group_11173	0.51769386335649
group_11176	0.375391501978334
group_11183	0.417514571013797
group_11188	0.502867808118585
group_11192	0.711470018479474
group_11195	0.670197012498976
group_11196	0.821163316501215
group_11199	-0.234349384586717
group_11204	0.735564992730194
group_11209	-0.0704830892834962
group_11219	0.838232588052293
group_11224	0.105512603084883
group_11233	-0.267515016618663
group_11235	-0.317424128918362
group_11237	0.983931612385752
group_11239	-0.277666747316014
group_11240	-0.29311328214762
group_11242	-0.148015103166664
group_1125	-0.233024151290074
group_11253	-0.0280011488580664
group_11259	-0.231660457254013
group_1126	-0.274787003216307
group_11263	0.15766382894988
group_11275	0.0501264916708802
group_11276	0.126031259070996
group_11277	-0.276681595686833
group_11281	-0.194135904322821
group_11282	-0.311829909372753
group_11283	-0.295720028292228
group_11286	0.256254777722236
group_11287	0.237666962020895
group_11288	-0.032625565963138
group_11289	0.0236857281236747
group_11291	-0.067110093194742
group_11294	-0.174479300316468
group_11296	-0.381898817712102
group_11297	-0.227195821998291
group_11298	-0.22773050993601
group_11303	-0.392411931027806
group_11311	-0.293260666317135
group_11334	-0.195897504890243
group_11335	-0.190756152701563
group_11336	-0.176429029008364
group_11339	0.185851051343647
group_11340	-0.234156514564721
group_11343	-0.150365681108113
group_11344	-0.143602084720572
group_11355	-0.176927314683129
group_11356	0.0122756655615437
group_11357	-0.346084434053281
group_11361	0.227242964362986
group_11363	0.271960506959768
group_11364	0.261561212696714
group_11365	0.0375824638657168
group_11366	-0.0307682927198861
group_11367	-0.243346312552935
group_11368	-0.232554124645206
group_11370	-0.346556941336905
group_11372	0.366425421971779
group_11375	-0.329150839513473
group_11377	-0.310151853678419
group_11378	-0.322812077287857
group_11379	-0.316072696423389
group_11380	-0.293608952444049
group_11381	-0.243811043743174
group_11382	-0.257030129060981
group_11386	-0.198454893111008
group_11387	0.0786606466099982
group_11388	-0.341123039965241
group_11392	-0.247097839043193
group_11393	-0.378391399030569
group_11394	-0.132027503378277
group_11395	-0.212116608300496
group_11396	0.0431954824041522
group_11397	-0.282957829761461
group_11398	0.000534122339703535
group_11406	-0.166279189069022
group_11407	-0.174725845183522
group_11409	-0.235277299800309
group_11411	0.0197597258644493
group_11413	0.616775347786822
group_11415	0.204760006760716
group_11416	-0.078812598317622
group_11418	0.0529621492815472
group_11424	-0.197054872557505
group_11425	-0.191773104781795
group_11426	-0.316816132079203
group_11427	-0.187553984927804
group_11429	-0.195229284000973
group_11430	-0.237993118642562
group_11433	-0.0311440970872777
group_11434	-0.0227493560622367
group_11435	-0.20593422750928
group_11436	-0.184507961579261
group_11439	-0.346307122984025
group_11440	-0.13092262463105
group_11442	-0.199402441862004
group_11443	-0.085828637865177
group_11444	-0.165477406219545
group_11445	-0.337084307688909
group_11446	-0.107081837976192
group_11447	-0.197211472437797
group_11448	-0.214156071394634
group_11449	-0.380962657502627
group_11450	0.816313419153041
group_1148	-0.239294431597737
group_11493	-0.091205598588868
group_11495	0.0455540069879738
group_11497	0.428822167596138
group_11498	-0.398853822424075
group_11501	-0.115347559340972
group_11503	-0.385231355021961
group_11506	-0.183253096441571
group_11513	-0.249059347240021
group_11516	-0.0757962757323706
group_11522	-0.290079733717258
group_11523	-0.182982947935149
group_11524	0.00317159149388298
group_11526	-0.214679395801124
group_11537	-0.337879930720309
group_11572	0.07242099912399
group_11575	-0.287246954145964
group_11580	-0.234713235158965
group_11583	-0.257075952184961
group_11585	0.0992013820062022
group_11588	-0.383797489724875
group_11589	-0.363707208568999
group_11591	-0.205309571443889
group_11592	-0.120320873359472
group_11593	-0.176712934987111
group_11595	-0.354789523702071
group_11596	-0.296540929110673
group_11597	-0.304143559074639
group_11598	-0.302980563872657
group_1160	-0.112865485582121
group_11600	-0.045599968693349
group_11602	-0.19675357284494
group_11605	-0.338656767845475
group_11606	-0.0839650797053387
group_11607	0.0795565020157457
group_11608	-0.376538164411236
group_1161	0.764225462212553
group_11613	-0.146885174793975
group_11617	-0.211625172388819
group_11618	-0.130731092719881
group_11620	-0.0927581320417636
group_11627	-0.344082684420598
group_11628	-0.207619225493241
group_11630	-0.182610104370341
group_11631	-0.210571259245994
group_11638	-0.3767000625873
group_11639	-0.346419989586589
group_11640	-0.21045713955771
group_11641	-0.102425481481962
group_11642	-0.125850796470385
group_11644	-0.383080928813822
group_11645	-0.103624109808734
group_11646	-0.288171149409933
group_11648	-0.329046943094712
group_11651	0.0664520704220228
group_11652	0.336869886432325
group_11657	0.550411104872804
group_11665	0.611398735699514
group_11666	0.359183241082533
group_11670	0.655294059575126
group_11671	0.241595098022359
group_11672	0.427070006414694
group_11675	0.491867980855806
group_11676	0.314940622060935
group_11683	0.0877098242251003
group_11684	0.265783612934414
group_11685	0.366548637435707
group_11686	0.463510294529162
group_11693	0.338068168171738
group_11710	0.262931226472235
group_11713	0.451985406493327
group_11715	0.567801524463747
group_11721	-0.391669280837659
group_11723	0.723653730262866
group_11726	0.687459808982159
group_11730	0.4594205615637
group_11744	0.00631148623057587
group_11745	0.616103031285931
group_11767	0.708442660235916
group_11768	0.739362660124472
group_11771	0.79137820727334
group_11773	0.963654558548583
group_11780	-0.3213605706552
group_11781	-0.0220754691939909
group_11782	0.179823404344621
group_11792	-0.268906632882559
group_11794	0.20136909558397
group_1180	-0.385211621585549
group_11803	-0.37770645072101
group_11804	-0.269342608202964
group_11811	0.047424383383572
group_11817	0.547040414261897
group_11820	0.997830947512532
group_11825	-0.120225373085865
group_11827	0.412038885111455
group_11828	0.438934643978599
group_11834	-0.29631051960299
group_11837	0.311157010268256
group_11843	0.475964628541187
group_11849	-0.00593183773662027
group_11854	-0.299065294504417
group_11856	-0.291585827882562
group_11857	0.0594850121907285
group_11858	0.445568166870327
group_11859	0.0199850518881611
group_11860	0.038242766342493
group_11862	-0.0597576551429219
group_11872	-0.0244361765302005
group_11885	-0.211643645807586
group_11886	-0.231130075748195
group_11895	-0.268893756364576
group_11897	0.725987630551734
group_11899	-0.169721002508208
group_11900	-0.258638976200721
group_11901	-0.126075869437327
group_11902	-0.232606116470783
group_11903	-0.259531069590038
group_11904	0.0432910429097486
group_11909	0.0662388884843127
group_11912	-0.102159391832991
group_11913	-0.277321379877715
group_11914	0.0269127740512121
group_11918	-0.174179538161922
group_11919	-0.154158880610417
group_11920	-0.0576032422692764
group_11921	-0.118199773671588
group_11922	-0.123293204419705
group_11923	-0.335159830142069
group_11924	-0.306774463938458
group_11926	-0.277400849733315
group_11927	-0.266935824940182
group_11928	0.0728857533146968
group_11929	0.0732675609551868
group_11930	0.0547736200819032
group_11931	-0.143677467573235
group_11932	-0.29148053727115
group_11933	-0.0174646843901926
group_11934	-0.242908993292923
group_11935	-0.199255665442542
group_11937	-0.133941346762617
group_11938	-0.181980062479379
group_11940	-0.00639978257884409
group_11945	-0.189356351661875
group_11946	-0.247184329223381
group_11948	0.209184573611244
group_11951	0.3584980041509
group_11953	0.615613785858673
group_11955	0.0449210119826022
group_11956	0.287716731878307
group_11957	-0.0996879315962258
group_11958	-0.226340546753419
group_11959	0.344967809923068
group_1196	-0.100487023587427
group_11960	-0.127647566039515
group_11962	-0.24158072345834
group_11963	-0.111106201489046
group_11964	-0.148228123895742
group_11965	-0.30647274429354
group_11967	0.132954712754656
group_11969	-0.0531385159871988
group_1197	-0.0688646598716633
group_11971	-0.328389310877765
group_11974	0.136726391284546
group_11975	0.464669269742777
group_11976	-0.24999828072877
group_11977	0.191616660078626
group_11978	0.293152933926665
group_11979	0.356236929039699
group_11980	0.268893996647179
group_11981	0.0212469984165549
group_11982	0.615996716618174
group_11988	-0.183129491749103
group_11999	0.121180342357759
group_12001	-0.316691817944742
group_12002	-0.371947887343766
group_12004	-0.191583333115912
group_12006	0.326197959700164
group_12014	-0.393281849958736
group_1202	-0.331879682208119
group_12023	-0.12932438576864
group_12024	-0.22859982803755
group_12026	-0.0742761895166063
group_12027	-0.373434374283158
group_12031	-0.390955260980784
group_12033	-0.340862975804803
group_12036	-0.313525443319987
group_12044	-0.211318793392617
group_12048	-0.0415806035598237
group_12049	-0.397899258024398
group_12053	-0.369873352889759
group_12056	-0.386075997448128
group_12058	0.00832604442021944
group_12059	-0.319756260467034
group_12065	-0.319348550063723
group_12066	-0.374034308499454
group_12068	0.0837298211073822
group_12080	0.108188755324125
group_12081	0.103428728804773
group_12095	0.550434145064253
group_1210	-0.238213149542611
group_1212	1.11784632535249
group_1213	-0.235044310629029
group_1214	-0.336199139448024
group_12140	0.0991480238913444
group_12145	-0.313356961864672
group_12146	-0.303968673319628
group_1215	0.40938135235818
group_12150	-0.0392867274487326
group_12151	-0.381373725621086
group_12153	0.687014370497941
group_12154	-0.399799009423939
group_12156	-0.238154070065339
group_12158	0.171682223937251
group_12160	0.476022386254665
group_12166	-0.170603040614953
group_12167	-0.206843491782497
group_12172	-0.367431392944466
group_12173	-0.290782748233242
group_12181	-0.289992312201269
group_12183	-0.291731172428191
group_12188	-0.261310838009923
group_12189	-0.304226648341043
group_12191	-0.148998465068597
group_12192	-0.150664191624678
group_12193	-0.148473541733657
group_12194	-0.152719627787924
group_12195	-0.179884345892907
group_12196	-0.184987026043138
group_12197	-0.387961218192153
group_12199	-0.0068515546366222
group_12206	0.465624018068045
group_12208	0.187213829040955
group_12211	0.601462916290602
group_12215	0.64255835521102
group_12216	0.0756331944891151
group_12217	0.578686225847015
group_12223	0.416738987830293
group_12225	0.354899845625695
group_12228	0.340904556073756
group_12229	0.171289914871882
group_12236	0.254335862514549
group_12239	0.340976493841211
group_12240	-0.178613772850338
group_12241	0.389514909703978
group_12242	-0.374535815525738
group_12243	-0.0603345180467912
group_12247	0.624316627078606
group_12251	0.807688347818017
group_12268	0.334987317471796
group_12274	0.193285081379059
group_12277	0.487763738335405
group_12280	0.493970222525014
group_12284	-0.275276362179875
group_12286	0.141343314820397
group_12292	-0.29936039093038
group_12293	-0.350518043768674
group_12294	0.700165902997826
group_12295	0.626979589374927
group_12304	1.09883641517911
group_12312	0.717423973686496
group_12313	-0.33849234946557
group_12317	-0.157054401038003
group_12318	0.619110528073985
group_1233	-0.109801690023541
group_12342	0.693862628555692
group_12343	0.726022641419315
group_12344	-0.185794910215411
group_12345	0.154790130226066
group_12347	0.172189122293288
group_12349	0.169022725131196
group_12350	0.246137594749979
group_12351	0.256907608981333
group_12370	0.552803766681036
group_12375	-0.268803181376086
group_12379	-0.0996494186759992
group_12384	-0.367812644586272
group_12385	0.613845525890881
group_12396	0.5960361432953
group_12401	0.0401646590423672
group_12408	-0.316203119751373
group_12425	-0.374825179308941
group_12430	-0.161157526366641
group_12431	-0.343693375464924
group_12433	-0.0942891364723819
group_12438	-0.294853415079349
group_12439	-0.29833815802103
group_12440	-0.0330285614947973
group_12441	0.339331281359656
group_12442	-0.0730761261807125
group_12443	-0.380714082341957
group_12449	-0.205492121693848
group_12456	-0.274376537932732
group_12465	-0.194932107974184
group_12526	-0.0150231280004256
group_12527	-0.23886836883636
group_12528	-0.159692157918757
group_12529	-0.327829313940178
group_12531	-0.221172997619354
group_12532	-0.223613381065353
group_12533	-0.102902216996076
group_12538	0.813137022506097
group_12543	-0.20680230627076
group_12544	-0.215551994814007
group_12545	-0.225408248801641
group_12546	-0.258959498371091
group_12547	-0.394268274573545
group_12549	0.0450616050075798
group_12550	0.25966995104763
group_12551	0.0200913188075829
group_12553	-0.364907350548152
group_12554	-0.339498069048157
group_12555	0.212205603776549
group_12556	-0.0375430493103355
group_12559	-0.344703716423616
group_12560	-0.0596059976339674
group_12561	0.24826680417091
group_12562	0.00377224975734089
group_12565	-0.274909981649613
group_12566	-0.19839491376355
group_12567	-0.254763867972662
group_12568	-0.377792788206303
group_12569	0.188692815657087
group_12570	-0.0861115225151097
group_12571	-0.178627180349152
group_12572	0.252107818831851
group_12573	-0.192681177202015
group_12574	-0.10061993326349
group_12575	0.017473133309447
group_12576	0.0450563528328595
group_12577	-0.128274640151899
group_12582	0.0124792050174298
group_12583	-0.367802621454566
group_12585	-0.165722217150655
group_12586	0.195145226223075
group_12587	-0.105406130160085
group_12588	-0.0153215984509187
group_1259	-0.186108307510472
group_12590	0.370100457162378
group_12592	0.298133489471871
group_12595	0.35135996903921
group_12597	0.0902644937600375
group_12598	0.281101946338104
group_12599	-0.0273848317195516
group_1260	0.0798794862461986
group_12600	-0.141355467692922
group_12601	0.389825246453261
group_12624	0.051058827134233
group_12625	-0.134675575778348
group_12626	-0.222358685158596
group_12628	-0.241759694499886
group_12629	-0.193696655615468
group_12630	0.132787276114597
group_12631	0.0034598339538022
group_12634	-0.104269168216071
group_12635	-0.124984679319105
group_12636	-0.14697525867351
group_12637	0.291521337975829
group_12639	-0.0167092905654379
group_12641	-0.0743769234875679
group_12642	-0.105425678075706
group_12645	-0.178213895608984
group_12646	-0.150886135538834
group_12647	0.219120268730184
group_12648	-0.333380495931736
group_12650	0.0343925678005329
group_12651	0.534912974339159
group_12653	0.331095783829163
group_12654	0.69087576523972
group_12659	0.269369112146101
group_12660	-0.318091303132248
group_12666	-0.335410400906238
group_12667	0.457488484682824
group_12668	0.433884171800665
group_12669	-0.20009667893613
group_12670	-0.28953807305329
group_12671	-0.154316935881396
group_12673	0.0700341181310942
group_12674	0.382529372327343
group_12686	-0.38241012820817
group_12689	-0.246079150314431
group_12692	-0.382108820300002
group_12695	-0.377422119972038
group_12696	-0.185308963956423
group_12697	-0.266598880922894
group_12699	-0.352867357920547
group_12716	-0.397536878477987
group_12717	-0.348761197214495
group_12722	-0.282238858395325
group_12723	-0.13186120325067
group_12724	-0.221059192337317
group_12725	-0.345855972519337
group_12730	-0.210737593865517
group_12732	-0.218663615791451
group_12734	-0.20262047041778
group_12747	-0.248981699311208
group_12751	-0.337612487524109
group_12753	-0.317699544809829
group_12763	0.0495139415526422
group_12765	0.469111577856455
group_12770	-0.37671542072342
group_12771	-0.279830296146632
group_12774	-0.32896064568303
group_12775	-0.354641919497709
group_12776	-0.00651532953372999
group_12777	-0.383898322930106
group_12778	-0.300189967585809
group_12780	-0.356800891966223
group_12782	-0.354507956779833
group_12785	-0.317997206232266
group_12786	-0.285708325900608
group_12787	-0.086672346600978
group_12789	-0.14938288159713
group_12790	-0.110152981161919
group_12791	-0.183554137756946
group_12793	-0.38641181848828
group_12794	-0.379471446082187
group_12797	-0.315437974574669
group_12798	0.243065275344483
group_12800	-0.234332556729586
group_12801	-0.314009416558362
group_12802	-0.198551416135096
group_12804	-0.00933396845315494
group_12806	-0.00684348304491762
group_12810	0.301782116237783
group_12811	0.108379654484284
group_12816	0.029575378122707
group_12818	0.65433239937727
group_12819	0.239819156555293
group_12820	0.412556826577247
group_12823	0.402170929176292
group_12830	0.13107644052225
group_12837	0.305194065956509
group_12838	0.464848671692499
group_12846	0.501496605542284
group_12847	0.509789788477873
group_12850	0.36354822918581
group_12861	0.716004969250639
group_12862	0.930151047889675
group_12869	0.835255420948958
group_12875	0.408820892772272
group_12887	0.117796918426557
group_12891	0.573012594450764
group_12897	0.69057721509128
group_12911	0.453927050650632
group_12912	0.949506344770543
group_12917	-0.135761099160814
group_12919	-0.259026625455066
group_12921	-0.241130854803228
group_12922	0.175152494372572
group_12925	0.176552771710624
group_12926	-0.360157070454396
group_12932	-0.132997778772622
group_12935	-0.389755772438947
group_12940	0.544035787271733
group_12945	-0.0955945658511092
group_12946	0.547518643110435
group_12947	0.72490540226931
group_12953	0.990441174253811
group_12962	-0.221760266428139
group_12967	0.469013130158008
group_12970	0.0631951309821876
group_12972	-0.311653179181103
group_12973	-0.286834550108108
group_12975	0.875168687740698
group_12984	0.164986588232565
group_12986	-0.228751293436394
group_12987	0.397050691239983
group_12990	0.162807622262911
group_12992	-0.182506932573668
group_12996	0.0997617416216881
group_13	-0.240457711548784
group_130	0.29832241684047
group_13004	-0.219852577166978
group_13005	-0.140759926839706
group_13006	-0.124937486667271
group_13007	0.458126813419878
group_13008	-0.273476353348006
group_13011	-0.211659526527647
group_13012	-0.195314268526379
group_13013	-0.393696305224658
group_13015	-0.247750151184084
group_13016	0.489449931136104
group_13017	0.429675405487045
group_13018	-0.208215683089836
group_13019	-0.214238877735201
group_13020	-0.202081096673513
group_13024	-0.293078813984005
group_13027	0.45852659557042
group_13028	-0.299713168902837
group_13029	-0.238161121052391
group_13030	0.131580997986874
group_13034	-0.062076558824284
group_13035	0.239158175548782
group_13041	-0.0913848686188029
group_13042	0.270140311804584
group_13043	-0.213126124146568
group_13044	0.0326858845393099
group_13046	-0.336973523124877
group_13052	-0.304540702025014
group_13053	0.506423709275787
group_13055	0.0383554244930723
group_13056	0.0213124676299764
group_13057	-0.145637547386809
group_13060	-0.212186784033502
group_13063	0.0150087702018475
group_13066	-0.294019412303887
group_13067	-0.284317922892192
group_13068	-0.0857391698724234
